time_id,hour,minute,time_am_or_pm
02406,12,6,PM
02407,12,7,PM
02408,12,8,PM
02409,12,9,PM
024010,12,10,PM
024011,12,11,PM
024012,12,12,PM
024013,12,13,PM
024014,12,14,PM
024015,12,15,PM
024016,12,16,PM
024017,12,17,PM
024018,12,18,PM
024019,12,19,PM
024020,12,20,PM
024021,12,21,PM
024022,12,22,PM
024023,12,23,PM
024024,12,24,PM
024025,12,25,PM
024026,12,26,PM
024027,12,27,PM
024028,12,28,PM
024029,12,29,PM
024030,12,30,PM
024031,12,31,PM
024032,12,32,PM
024033,12,33,PM
024034,12,34,PM
024035,12,35,PM
024036,12,36,PM
024037,12,37,PM
024038,12,38,PM
024039,12,39,PM
024040,12,40,PM
024041,12,41,PM
024042,12,42,PM
024043,12,43,PM
024044,12,44,PM
024045,12,45,PM
024046,12,46,PM
024047,12,47,PM
024048,12,48,PM
024049,12,49,PM
024050,12,50,PM
024051,12,51,PM
024052,12,52,PM
024053,12,53,PM
024054,12,54,PM
024055,12,55,PM
024056,12,56,PM
024057,12,57,PM
024058,12,58,PM
024059,12,59,PM
